127.0.0.1 - - [18/Nov/2020:15:31:59 -0400] "GET /js/bootstrap.js.map HTTP/1.1" 404 2841 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36"
127.0.0.1 - - [18/Nov/2020:15:31:59 -0400] "GET /assets/vendors/base/toastr.js.map HTTP/1.1" 404 2841 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36"
127.0.0.1 - - [18/Nov/2020:15:32:12 -0400] "GET /login HTTP/1.1" 200 43716 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36"
127.0.0.1 - - [18/Nov/2020:15:32:13 -0400] "GET /favicon.png HTTP/1.1" 200 6117 "http://cargofive.local/login" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36"
127.0.0.1 - - [18/Nov/2020:15:33:10 -0400] "GET /login HTTP/1.1" 200 44420 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36"
127.0.0.1 - - [18/Nov/2020:15:33:13 -0400] "GET /favicon.png HTTP/1.1" 200 6117 "http://cargofive.local/login" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36"
127.0.0.1 - - [18/Nov/2020:15:33:25 -0400] "GET /login HTTP/1.1" 200 3966 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36"
127.0.0.1 - - [18/Nov/2020:15:33:26 -0400] "GET /favicon.png HTTP/1.1" 200 6117 "http://cargofive.local/login" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36"
127.0.0.1 - - [18/Nov/2020:15:34:55 -0400] "POST /login HTTP/1.1" 302 1331 "http://cargofive.local/login" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36"
127.0.0.1 - - [18/Nov/2020:15:34:55 -0400] "GET /login HTTP/1.1" 200 4020 "http://cargofive.local/login" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36"
127.0.0.1 - - [18/Nov/2020:15:35:11 -0400] "POST /login HTTP/1.1" 302 1330 "http://cargofive.local/login" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36"
127.0.0.1 - - [18/Nov/2020:15:35:13 -0400] "GET /home HTTP/1.1" 302 1381 "http://cargofive.local/login" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36"
127.0.0.1 - - [18/Nov/2020:15:35:14 -0400] "GET /v2/quotes/search HTTP/1.1" 200 51700 "http://cargofive.local/login" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36"
127.0.0.1 - - [18/Nov/2020:15:35:14 -0400] "GET /css/quote.css HTTP/1.1" 200 613 "http://cargofive.local/v2/quotes/search" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36"
127.0.0.1 - - [18/Nov/2020:15:35:14 -0400] "GET /assets/plugins/datatables.min.css HTTP/1.1" 200 5374 "http://cargofive.local/v2/quotes/search" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36"
127.0.0.1 - - [18/Nov/2020:15:35:14 -0400] "GET /logo.png HTTP/1.1" 200 6615 "http://cargofive.local/v2/quotes/search" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36"
